Accession,Start,End,Description,Label
NZ_CP015878.1,3801969,3815424,"NZ_CP015878.1|0|NZ_CP015878.1:3801969-3815424 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,713951,727564,"NZ_CP015878.1|0|NZ_CP015878.1:713951-727564 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,2198573,2205822,"NZ_CP015878.1|0|NZ_CP015878.1:2198573-2205822 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,2194721,2204601,"NZ_CP015878.1|0|NZ_CP015878.1:2194721-2204601 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,5058137,5066445,"NZ_CP015878.1|0|NZ_CP015878.1:5058137-5066445 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,812058,820069,"NZ_CP015878.1|0|NZ_CP015878.1:812058-820069 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,1702184,1711282,"NZ_CP015878.1|0|NZ_CP015878.1:1702184-1711282 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,1119634,1137102,"NZ_CP015878.1|0|NZ_CP015878.1:1119634-1137102 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,1090,19100,"NZ_CP015878.1|0|NZ_CP015878.1:1090-19100 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,4921391,4940231,"NZ_CP015878.1|0|NZ_CP015878.1:4921391-4940231 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,6716677,6730899,"NZ_CP015878.1|0|NZ_CP015878.1:6716677-6730899 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,204916,212961,"NZ_CP015878.1|0|NZ_CP015878.1:204916-212961 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,6757651,6775053,"NZ_CP015878.1|0|NZ_CP015878.1:6757651-6775053 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,837072,844321,"NZ_CP015878.1|0|NZ_CP015878.1:837072-844321 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,3258251,3279555,"NZ_CP015878.1|0|NZ_CP015878.1:3258251-3279555 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,2369140,2378590,"NZ_CP015878.1|0|NZ_CP015878.1:2369140-2378590 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,2082901,2090150,"NZ_CP015878.1|0|NZ_CP015878.1:2082901-2090150 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,1857154,1864403,"NZ_CP015878.1|0|NZ_CP015878.1:1857154-1864403 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,5450414,5460926,"NZ_CP015878.1|0|NZ_CP015878.1:5450414-5460926 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,4551558,4567548,"NZ_CP015878.1|0|NZ_CP015878.1:4551558-4567548 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,6764167,6776413,"NZ_CP015878.1|0|NZ_CP015878.1:6764167-6776413 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,2872046,2898828,"NZ_CP015878.1|0|NZ_CP015878.1:2872046-2898828 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,4613176,4634856,"NZ_CP015878.1|0|NZ_CP015878.1:4613176-4634856 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,265242,274919,"NZ_CP015878.1|0|NZ_CP015878.1:265242-274919 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,5107634,5123331,"NZ_CP015878.1|0|NZ_CP015878.1:5107634-5123331 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,5606279,5613528,"NZ_CP015878.1|0|NZ_CP015878.1:5606279-5613528 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,7032603,7040927,"NZ_CP015878.1|0|NZ_CP015878.1:7032603-7040927 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,5046754,5060941,"NZ_CP015878.1|0|NZ_CP015878.1:5046754-5060941 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,772361,780463,"NZ_CP015878.1|0|NZ_CP015878.1:772361-780463 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,5097980,5107136,"NZ_CP015878.1|0|NZ_CP015878.1:5097980-5107136 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,6203922,6214598,"NZ_CP015878.1|0|NZ_CP015878.1:6203922-6214598 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,1822025,1835843,"NZ_CP015878.1|0|NZ_CP015878.1:1822025-1835843 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,9288,22818,"NZ_CP015878.1|0|NZ_CP015878.1:9288-22818 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,1272446,1291351,"NZ_CP015878.1|0|NZ_CP015878.1:1272446-1291351 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,4210981,4223186,"NZ_CP015878.1|0|NZ_CP015878.1:4210981-4223186 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,58257,69825,"NZ_CP015878.1|0|NZ_CP015878.1:58257-69825 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,1663616,1678486,"NZ_CP015878.1|0|NZ_CP015878.1:1663616-1678486 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,4275631,4282880,"NZ_CP015878.1|0|NZ_CP015878.1:4275631-4282880 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,181293,189362,"NZ_CP015878.1|0|NZ_CP015878.1:181293-189362 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,6427040,6435898,"NZ_CP015878.1|0|NZ_CP015878.1:6427040-6435898 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,7106217,7117796,"NZ_CP015878.1|0|NZ_CP015878.1:7106217-7117796 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,5893855,5901104,"NZ_CP015878.1|0|NZ_CP015878.1:5893855-5901104 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,105259,119453,"NZ_CP015878.1|0|NZ_CP015878.1:105259-119453 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,288871,303192,"NZ_CP015878.1|0|NZ_CP015878.1:288871-303192 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,5460995,5471572,"NZ_CP015878.1|0|NZ_CP015878.1:5460995-5471572 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,5006076,5018709,"NZ_CP015878.1|0|NZ_CP015878.1:5006076-5018709 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,4297267,4306398,"NZ_CP015878.1|0|NZ_CP015878.1:4297267-4306398 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,5192852,5215073,"NZ_CP015878.1|0|NZ_CP015878.1:5192852-5215073 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,5847650,5861604,"NZ_CP015878.1|0|NZ_CP015878.1:5847650-5861604 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,5490445,5502615,"NZ_CP015878.1|0|NZ_CP015878.1:5490445-5502615 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,6070295,6089907,"NZ_CP015878.1|0|NZ_CP015878.1:6070295-6089907 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,1580989,1588238,"NZ_CP015878.1|0|NZ_CP015878.1:1580989-1588238 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,3725713,3732962,"NZ_CP015878.1|0|NZ_CP015878.1:3725713-3732962 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,843564,864481,"NZ_CP015878.1|0|NZ_CP015878.1:843564-864481 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,4492943,4513930,"NZ_CP015878.1|0|NZ_CP015878.1:4492943-4513930 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,3087353,3099479,"NZ_CP015878.1|0|NZ_CP015878.1:3087353-3099479 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,5413016,5427536,"NZ_CP015878.1|0|NZ_CP015878.1:5413016-5427536 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,6401725,6432833,"NZ_CP015878.1|0|NZ_CP015878.1:6401725-6432833 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,5140056,5161729,"NZ_CP015878.1|0|NZ_CP015878.1:5140056-5161729 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,1673283,1691463,"NZ_CP015878.1|0|NZ_CP015878.1:1673283-1691463 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,5472088,5488473,"NZ_CP015878.1|0|NZ_CP015878.1:5472088-5488473 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,6029645,6039941,"NZ_CP015878.1|0|NZ_CP015878.1:6029645-6039941 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,5639432,5661350,"NZ_CP015878.1|0|NZ_CP015878.1:5639432-5661350 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,5098940,5107743,"NZ_CP015878.1|0|NZ_CP015878.1:5098940-5107743 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,3227798,3242982,"NZ_CP015878.1|0|NZ_CP015878.1:3227798-3242982 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,2314748,2328126,"NZ_CP015878.1|0|NZ_CP015878.1:2314748-2328126 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,91273,107524,"NZ_CP015878.1|0|NZ_CP015878.1:91273-107524 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,250863,258112,"NZ_CP015878.1|0|NZ_CP015878.1:250863-258112 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,7074937,7094528,"NZ_CP015878.1|0|NZ_CP015878.1:7074937-7094528 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,3560553,3575018,"NZ_CP015878.1|0|NZ_CP015878.1:3560553-3575018 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,2567949,2576874,"NZ_CP015878.1|0|NZ_CP015878.1:2567949-2576874 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,6160896,6170519,"NZ_CP015878.1|0|NZ_CP015878.1:6160896-6170519 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,2170756,2187514,"NZ_CP015878.1|0|NZ_CP015878.1:2170756-2187514 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,5548564,5573397,"NZ_CP015878.1|0|NZ_CP015878.1:5548564-5573397 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,5439822,5455194,"NZ_CP015878.1|0|NZ_CP015878.1:5439822-5455194 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,2485192,2494590,"NZ_CP015878.1|0|NZ_CP015878.1:2485192-2494590 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,2989559,3003078,"NZ_CP015878.1|0|NZ_CP015878.1:2989559-3003078 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,2816428,2826106,"NZ_CP015878.1|0|NZ_CP015878.1:2816428-2826106 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,4915296,4924279,"NZ_CP015878.1|0|NZ_CP015878.1:4915296-4924279 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,5679563,5695178,"NZ_CP015878.1|0|NZ_CP015878.1:5679563-5695178 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,1753944,1761974,"NZ_CP015878.1|0|NZ_CP015878.1:1753944-1761974 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,5022246,5031276,"NZ_CP015878.1|0|NZ_CP015878.1:5022246-5031276 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,5614136,5627300,"NZ_CP015878.1|0|NZ_CP015878.1:5614136-5627300 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,5010847,5020887,"NZ_CP015878.1|0|NZ_CP015878.1:5010847-5020887 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,87833,100380,"NZ_CP015878.1|0|NZ_CP015878.1:87833-100380 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,6034284,6045615,"NZ_CP015878.1|0|NZ_CP015878.1:6034284-6045615 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,1078519,1100560,"NZ_CP015878.1|0|NZ_CP015878.1:1078519-1100560 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP015878.1,6684025,6697195,"NZ_CP015878.1|0|NZ_CP015878.1:6684025-6697195 NZ_CP015878.1 Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome",0
NZ_CP051218.1,4610099,4618170,"NZ_CP051218.1|0|NZ_CP051218.1:4610099-4618170 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,1894223,1903060,"NZ_CP051218.1|0|NZ_CP051218.1:1894223-1903060 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,1714285,1728420,"NZ_CP051218.1|0|NZ_CP051218.1:1714285-1728420 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,1649198,1656447,"NZ_CP051218.1|0|NZ_CP051218.1:1649198-1656447 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,1915178,1933180,"NZ_CP051218.1|0|NZ_CP051218.1:1915178-1933180 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,3187891,3202778,"NZ_CP051218.1|0|NZ_CP051218.1:3187891-3202778 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,3184950,3196211,"NZ_CP051218.1|0|NZ_CP051218.1:3184950-3196211 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,1455675,1463157,"NZ_CP051218.1|0|NZ_CP051218.1:1455675-1463157 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,311403,334731,"NZ_CP051218.1|0|NZ_CP051218.1:311403-334731 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,534239,547576,"NZ_CP051218.1|0|NZ_CP051218.1:534239-547576 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,2483181,2495547,"NZ_CP051218.1|0|NZ_CP051218.1:2483181-2495547 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,2038344,2055513,"NZ_CP051218.1|0|NZ_CP051218.1:2038344-2055513 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,1928568,1935817,"NZ_CP051218.1|0|NZ_CP051218.1:1928568-1935817 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,3225568,3236159,"NZ_CP051218.1|0|NZ_CP051218.1:3225568-3236159 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,298656,307390,"NZ_CP051218.1|0|NZ_CP051218.1:298656-307390 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,4796485,4810970,"NZ_CP051218.1|0|NZ_CP051218.1:4796485-4810970 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,4413346,4428279,"NZ_CP051218.1|0|NZ_CP051218.1:4413346-4428279 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,3092861,3105727,"NZ_CP051218.1|0|NZ_CP051218.1:3092861-3105727 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,361483,371594,"NZ_CP051218.1|0|NZ_CP051218.1:361483-371594 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,4724776,4736220,"NZ_CP051218.1|0|NZ_CP051218.1:4724776-4736220 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,2060278,2072802,"NZ_CP051218.1|0|NZ_CP051218.1:2060278-2072802 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,2028810,2039647,"NZ_CP051218.1|0|NZ_CP051218.1:2028810-2039647 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,1577899,1592462,"NZ_CP051218.1|0|NZ_CP051218.1:1577899-1592462 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,1024002,1036703,"NZ_CP051218.1|0|NZ_CP051218.1:1024002-1036703 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,364799,380948,"NZ_CP051218.1|0|NZ_CP051218.1:364799-380948 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,1336264,1352742,"NZ_CP051218.1|0|NZ_CP051218.1:1336264-1352742 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,419136,432583,"NZ_CP051218.1|0|NZ_CP051218.1:419136-432583 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,4078278,4093227,"NZ_CP051218.1|0|NZ_CP051218.1:4078278-4093227 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,2254877,2267833,"NZ_CP051218.1|0|NZ_CP051218.1:2254877-2267833 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,1219579,1247244,"NZ_CP051218.1|0|NZ_CP051218.1:1219579-1247244 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,3484000,3496849,"NZ_CP051218.1|0|NZ_CP051218.1:3484000-3496849 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,4498962,4507249,"NZ_CP051218.1|0|NZ_CP051218.1:4498962-4507249 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,4601096,4608891,"NZ_CP051218.1|0|NZ_CP051218.1:4601096-4608891 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,4018863,4037790,"NZ_CP051218.1|0|NZ_CP051218.1:4018863-4037790 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,5142,17504,"NZ_CP051218.1|0|NZ_CP051218.1:5142-17504 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,4699617,4715721,"NZ_CP051218.1|0|NZ_CP051218.1:4699617-4715721 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,436900,451371,"NZ_CP051218.1|0|NZ_CP051218.1:436900-451371 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,4017825,4032505,"NZ_CP051218.1|0|NZ_CP051218.1:4017825-4032505 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,4397944,4406371,"NZ_CP051218.1|0|NZ_CP051218.1:4397944-4406371 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,2189885,2205664,"NZ_CP051218.1|0|NZ_CP051218.1:2189885-2205664 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP051218.1,4509757,4523826,"NZ_CP051218.1|0|NZ_CP051218.1:4509757-4523826 NZ_CP051218.1 Salmonella sp. SCFS4 chromosome, complete genome",0
NZ_CP062156.1,1040901,1048150,"NZ_CP062156.1|0|NZ_CP062156.1:1040901-1048150 NZ_CP062156.1 Stenotrophomonas sp. CW117 chromosome, complete genome",0
NZ_CP062156.1,4017439,4031412,"NZ_CP062156.1|0|NZ_CP062156.1:4017439-4031412 NZ_CP062156.1 Stenotrophomonas sp. CW117 chromosome, complete genome",0
NZ_CP062156.1,3907563,3921971,"NZ_CP062156.1|0|NZ_CP062156.1:3907563-3921971 NZ_CP062156.1 Stenotrophomonas sp. CW117 chromosome, complete genome",0
NZ_CP062156.1,2529927,2544420,"NZ_CP062156.1|0|NZ_CP062156.1:2529927-2544420 NZ_CP062156.1 Stenotrophomonas sp. CW117 chromosome, complete genome",0
NZ_CP062156.1,1183469,1200563,"NZ_CP062156.1|0|NZ_CP062156.1:1183469-1200563 NZ_CP062156.1 Stenotrophomonas sp. CW117 chromosome, complete genome",0
NZ_CP062156.1,3156195,3163444,"NZ_CP062156.1|0|NZ_CP062156.1:3156195-3163444 NZ_CP062156.1 Stenotrophomonas sp. CW117 chromosome, complete genome",0
NZ_CP062156.1,1602057,1620291,"NZ_CP062156.1|0|NZ_CP062156.1:1602057-1620291 NZ_CP062156.1 Stenotrophomonas sp. CW117 chromosome, complete genome",0
NZ_CP062156.1,3412739,3423213,"NZ_CP062156.1|0|NZ_CP062156.1:3412739-3423213 NZ_CP062156.1 Stenotrophomonas sp. CW117 chromosome, complete genome",0
NZ_CP062156.1,2165609,2172858,"NZ_CP062156.1|0|NZ_CP062156.1:2165609-2172858 NZ_CP062156.1 Stenotrophomonas sp. CW117 chromosome, complete genome",0
NZ_CP062156.1,2943763,2958330,"NZ_CP062156.1|0|NZ_CP062156.1:2943763-2958330 NZ_CP062156.1 Stenotrophomonas sp. CW117 chromosome, complete genome",0
NZ_CP062156.1,4000807,4011557,"NZ_CP062156.1|0|NZ_CP062156.1:4000807-4011557 NZ_CP062156.1 Stenotrophomonas sp. CW117 chromosome, complete genome",0
NZ_CP062156.1,1337838,1355156,"NZ_CP062156.1|0|NZ_CP062156.1:1337838-1355156 NZ_CP062156.1 Stenotrophomonas sp. CW117 chromosome, complete genome",0
NZ_CP062156.1,2269075,2278925,"NZ_CP062156.1|0|NZ_CP062156.1:2269075-2278925 NZ_CP062156.1 Stenotrophomonas sp. CW117 chromosome, complete genome",0
NZ_CP062156.1,2023057,2034013,"NZ_CP062156.1|0|NZ_CP062156.1:2023057-2034013 NZ_CP062156.1 Stenotrophomonas sp. CW117 chromosome, complete genome",0
NZ_CP062156.1,1207699,1233986,"NZ_CP062156.1|0|NZ_CP062156.1:1207699-1233986 NZ_CP062156.1 Stenotrophomonas sp. CW117 chromosome, complete genome",0
NZ_CP062156.1,94374,103148,"NZ_CP062156.1|0|NZ_CP062156.1:94374-103148 NZ_CP062156.1 Stenotrophomonas sp. CW117 chromosome, complete genome",0
NZ_CP062156.1,3791212,3800844,"NZ_CP062156.1|0|NZ_CP062156.1:3791212-3800844 NZ_CP062156.1 Stenotrophomonas sp. CW117 chromosome, complete genome",0
NZ_CP062156.1,2261954,2272405,"NZ_CP062156.1|0|NZ_CP062156.1:2261954-2272405 NZ_CP062156.1 Stenotrophomonas sp. CW117 chromosome, complete genome",0
NZ_CP062156.1,2482682,2491618,"NZ_CP062156.1|0|NZ_CP062156.1:2482682-2491618 NZ_CP062156.1 Stenotrophomonas sp. CW117 chromosome, complete genome",0
NZ_CP062156.1,2493021,2514399,"NZ_CP062156.1|0|NZ_CP062156.1:2493021-2514399 NZ_CP062156.1 Stenotrophomonas sp. CW117 chromosome, complete genome",0
NZ_CP062156.1,604722,621690,"NZ_CP062156.1|0|NZ_CP062156.1:604722-621690 NZ_CP062156.1 Stenotrophomonas sp. CW117 chromosome, complete genome",0
